29-07-1998;Criação de Licenciatura em Arquitetura;portugal;social_media;https://www.youtube.com/watch?v=dQw4w9WgXcQ
03-09-1998;Catálogo da biblioteca em linha digital;world;web_page;https://www.youtube.com/watch?v=dQw4w9WgXcQ
08-10-1998;Atribuição do prémio Nobel Literatura a José Saramago;world;web_page;https://www.youtube.com/watch?v=dQw4w9WgXcQ
12-03-1999;Doutor h.c. Immanuel Wallerstein;portugal;social_media;https://www.youtube.com/watch?v=dQw4w9WgXcQ
10-06-1999;Declaração de Bolonha EEES;iscte;social_media;https://www.youtube.com/watch?v=dQw4w9WgXcQ
30-08-1999;Independência de Timor Leste;world;doc;https://www.youtube.com/watch?v=dQw4w9WgXcQ
08-09-1999;Cordão humano por Timor-Leste;world;social_media;https://www.youtube.com/watch?v=dQw4w9WgXcQ
20-12-1999;Transferência da soberania de Macau à China;portugal;social_media;https://www.youtube.com/watch?v=dQw4w9WgXcQ
31-12-1999;Certificação da IBS;iscte;doc;https://www.youtube.com/watch?v=dQw4w9WgXcQ
29-03-2000;Criação de Licenciatura em Marketing;world;doc;https://www.youtube.com/watch?v=dQw4w9WgXcQ
05-09-2000;Estatutos do ISCTE;iscte;music;https://www.youtube.com/watch?v=dQw4w9WgXcQ
12-09-2000;revista Cidades, Comunidades e Territórios;iscte;doc;https://www.youtube.com/watch?v=dQw4w9WgXcQ
11-09-2001;Ataque ao World Trade Center, Nova Iorque;portugal;doc;https://www.youtube.com/watch?v=dQw4w9WgXcQ
17-09-2001;Criação do grupo de teatro mISCuTEm;world;music;https://www.youtube.com/watch?v=dQw4w9WgXcQ
07-10-2001;Guerra do Afeganistão;world;music;https://www.youtube.com/watch?v=dQw4w9WgXcQ
31-12-2001;Criação do Departamento de Finanças;portugal;music;https://www.youtube.com/watch?v=dQw4w9WgXcQ
01-01-2002;Moeda € entra em circulação;iscte;music;https://www.youtube.com/watch?v=dQw4w9WgXcQ
17-05-2002;Regulamentação do CIISCTE;world;web_page;https://www.youtube.com/watch?v=dQw4w9WgXcQ
31-12-2002;Constituição da Escola de Gestão;world;web_page;https://www.youtube.com/watch?v=dQw4w9WgXcQ
31-12-2002;Revista Portuguesa e Brasileira de Gestão;portugal;social_media;https://www.youtube.com/watch?v=dQw4w9WgXcQ
31-12-2002;Trajetos, Revista de Comunicação, Cultura e Educação;iscte;web_page;https://www.youtube.com/watch?v=dQw4w9WgXcQ
31-12-2002;Edifício II (30.501 m2);world;web_page;https://www.youtube.com/watch?v=dQw4w9WgXcQ
31-12-2002;Albino Lopes eleito Presidente do Conselho Científico;iscte;social_media;https://www.youtube.com/watch?v=dQw4w9WgXcQ
31-12-2002;Criação do Departamento de História;iscte;social_media;https://www.youtube.com/watch?v=dQw4w9WgXcQ
31-12-2002;Alteração da Biblioteca para o Edifício II;portugal;doc;https://www.youtube.com/watch?v=dQw4w9WgXcQ
20-03-2003;Segunda Guerra do Golfo;world;social_media;https://www.youtube.com/watch?v=dQw4w9WgXcQ
03-04-2003;Resolução da AR nº 31/2003 Medidas de enquadramento das praxes académicas;world;social_media;https://www.youtube.com/watch?v=dQw4w9WgXcQ
07-05-2003;Criação de Licenciatura em Engenharia Informática;portugal;doc;https://www.youtube.com/watch?v=dQw4w9WgXcQ
21-10-2003;Greve nacional contra as propinas;iscte;doc;https://www.youtube.com/watch?v=dQw4w9WgXcQ
28-10-2003;Doutor h.c. Serge Moscovici;world;music;https://www.youtube.com/watch?v=dQw4w9WgXcQ
31-12-2003;Praça central (2.315 m2);world;doc;https://www.youtube.com/watch?v=dQw4w9WgXcQ
01-05-2004;UE: adesão de Chipre, Eslováquia, Eslovénia, Estónia, Hungria, Letónia, Lituânia, Malta, Polónia, República checa;portugal;web_page;https://www.youtube.com/watch?v=dQw4w9WgXcQ
26-08-2004;Plataforma de e-learning Blackboard;iscte;web_page;https://www.youtube.com/watch?v=dQw4w9WgXcQ
17-12-2004;Vitória da Lista M a Assembleia do ISCTE;world;social_media;https://www.youtube.com/watch?v=dQw4w9WgXcQ
26-12-2004;Terramoto e sismo submarinos no Índico: 230.000 mortos;iscte;web_page;https://www.youtube.com/watch?v=dQw4w9WgXcQ
31-12-2004;Adesão à plataforma DeGóis;iscte;web_page;https://www.youtube.com/watch?v=dQw4w9WgXcQ
31-12-2004;Maria de Lurdes Rodrigues eleita Presidente do Conselho Científico;portugal;social_media;https://www.youtube.com/watch?v=dQw4w9WgXcQ
28-02-2005;Luís Antero Reto eleito Presidente do ISCTE;world;social_media;https://www.youtube.com/watch?v=dQw4w9WgXcQ
21-04-2005;Membro do Conselho de Reitores das Universidades Portuguesas;world;doc;https://www.youtube.com/watch?v=dQw4w9WgXcQ
30-04-2005;Lançamento do Repositório institucional;portugal;social_media;https://www.youtube.com/watch?v=dQw4w9WgXcQ
13-06-2005;Morte de Álvaro Cunhal, 1913-2005;iscte;social_media;https://www.youtube.com/watch?v=dQw4w9WgXcQ
19-06-2005;Criação de Licenciatura em Arquitetura;world;doc;https://www.youtube.com/watch?v=dQw4w9WgXcQ
27-07-2005;Fundação do AUDAX;world;doc;https://www.youtube.com/watch?v=dQw4w9WgXcQ
31-12-2005;António Sarmento Gomes Mota eleito Presidente do INDEG;portugal;music;https://www.youtube.com/watch?v=dQw4w9WgXcQ
31-12-2005;Adesão ao CRUP;iscte;doc;https://www.youtube.com/watch?v=dQw4w9WgXcQ
28-02-2006;Raúl Hestnes Ferreira. Arquitetura e universidade. ISCTE, 1972-2005;world;image;https://www.youtube.com/watch?v=dQw4w9WgXcQ
28-02-2006;Adequações e criações de cursos ao modelo de Bolonha (15 licenciaturas, 25 mestrados, 4 doutoramentos);iscte;image;https://www.youtube.com/watch?v=dQw4w9WgXcQ
19-09-2006;Criação de Licenciatura em Ciência Política;iscte;video;https://www.youtube.com/watch?v=dQw4w9WgXcQ
19-10-2006;Membro Europeam University Association;world;image;https://www.youtube.com/watch?v=dQw4w9WgXcQ
15-11-2006;Adequações e criações de cursos ao modelo de bolonha (3 licenciaturas, 32 mestrados, 1 mestrado integrado, 7 doutoramentos);world;image;https://www.youtube.com/watch?v=dQw4w9WgXcQ
31-12-2006;Adesão a Associação das Universidades de Língua Portuguesa (AULP);portugal;video;https://www.youtube.com/watch?v=dQw4w9WgXcQ
31-12-2006;Adesão a European University Association (EUA);iscte;image;https://www.youtube.com/watch?v=dQw4w9WgXcQ
31-12-2006;Integração na rede COLOMBUS;world;video;https://www.youtube.com/watch?v=dQw4w9WgXcQ
01-01-2007;UE: adesão da Bulgária e da Roménia;iscte;web_page;https://www.youtube.com/watch?v=dQw4w9WgXcQ
01-07-2007;Atribuição da residência universitária Prof. José Pinto Peixoto;iscte;video;https://www.youtube.com/watch?v=dQw4w9WgXcQ
31-07-2007;Criação de Licenciatura em Finanças e Contabilidade;portugal;video;https://www.youtube.com/watch?v=dQw4w9WgXcQ
